2.000000000000000000e+00,1.050000000000000000e+02
2.000000000000000000e+00,1.060000000000000000e+02
2.000000000000000000e+00,1.070000000000000000e+02
2.000000000000000000e+00,1.080000000000000000e+02
2.000000000000000000e+00,1.090000000000000000e+02
2.000000000000000000e+00,1.580000000000000000e+02
2.000000000000000000e+00,1.590000000000000000e+02
2.000000000000000000e+00,1.600000000000000000e+02
2.000000000000000000e+00,1.610000000000000000e+02
2.000000000000000000e+00,1.620000000000000000e+02
2.000000000000000000e+00,1.630000000000000000e+02
2.000000000000000000e+00,1.640000000000000000e+02
2.000000000000000000e+00,1.650000000000000000e+02
2.000000000000000000e+00,1.850000000000000000e+02
2.000000000000000000e+00,1.860000000000000000e+02
2.000000000000000000e+00,1.870000000000000000e+02
2.000000000000000000e+00,1.880000000000000000e+02
2.000000000000000000e+00,1.890000000000000000e+02
2.000000000000000000e+00,1.900000000000000000e+02
2.000000000000000000e+00,1.910000000000000000e+02
2.000000000000000000e+00,1.920000000000000000e+02
2.000000000000000000e+00,2.210000000000000000e+02
2.000000000000000000e+00,2.220000000000000000e+02
2.000000000000000000e+00,2.230000000000000000e+02
2.000000000000000000e+00,2.240000000000000000e+02
2.000000000000000000e+00,2.250000000000000000e+02
2.000000000000000000e+00,2.260000000000000000e+02
2.000000000000000000e+00,2.270000000000000000e+02
2.000000000000000000e+00,2.740000000000000000e+02
2.000000000000000000e+00,2.750000000000000000e+02
2.000000000000000000e+00,2.760000000000000000e+02
2.000000000000000000e+00,2.770000000000000000e+02
2.000000000000000000e+00,2.780000000000000000e+02
2.000000000000000000e+00,3.120000000000000000e+02
2.000000000000000000e+00,3.130000000000000000e+02
2.000000000000000000e+00,3.140000000000000000e+02
2.000000000000000000e+00,3.150000000000000000e+02
2.000000000000000000e+00,3.160000000000000000e+02
2.000000000000000000e+00,3.170000000000000000e+02
2.000000000000000000e+00,3.180000000000000000e+02
2.000000000000000000e+00,3.190000000000000000e+02
2.000000000000000000e+00,3.200000000000000000e+02
2.000000000000000000e+00,3.210000000000000000e+02
3.000000000000000000e+00,3.360000000000000000e+02
2.000000000000000000e+00,3.380000000000000000e+02
2.000000000000000000e+00,3.390000000000000000e+02
2.000000000000000000e+00,3.400000000000000000e+02
2.000000000000000000e+00,3.410000000000000000e+02
2.000000000000000000e+00,3.420000000000000000e+02
2.000000000000000000e+00,3.430000000000000000e+02
2.000000000000000000e+00,3.660000000000000000e+02
2.000000000000000000e+00,3.670000000000000000e+02
2.000000000000000000e+00,3.680000000000000000e+02
2.000000000000000000e+00,3.690000000000000000e+02
2.000000000000000000e+00,3.700000000000000000e+02
2.000000000000000000e+00,3.710000000000000000e+02
2.000000000000000000e+00,3.720000000000000000e+02
2.000000000000000000e+00,3.730000000000000000e+02
2.000000000000000000e+00,4.020000000000000000e+02
2.000000000000000000e+00,4.030000000000000000e+02
2.000000000000000000e+00,4.040000000000000000e+02
2.000000000000000000e+00,4.050000000000000000e+02
2.000000000000000000e+00,4.060000000000000000e+02
2.000000000000000000e+00,4.390000000000000000e+02
2.000000000000000000e+00,4.400000000000000000e+02
2.000000000000000000e+00,4.410000000000000000e+02
2.000000000000000000e+00,4.420000000000000000e+02
2.000000000000000000e+00,4.430000000000000000e+02
2.000000000000000000e+00,4.440000000000000000e+02
2.000000000000000000e+00,4.760000000000000000e+02
2.000000000000000000e+00,4.770000000000000000e+02
2.000000000000000000e+00,5.120000000000000000e+02
2.000000000000000000e+00,5.130000000000000000e+02
2.000000000000000000e+00,5.140000000000000000e+02
2.000000000000000000e+00,5.150000000000000000e+02
2.000000000000000000e+00,5.160000000000000000e+02
2.000000000000000000e+00,5.170000000000000000e+02
2.000000000000000000e+00,5.450000000000000000e+02
2.000000000000000000e+00,5.460000000000000000e+02
2.000000000000000000e+00,5.470000000000000000e+02
2.000000000000000000e+00,5.480000000000000000e+02
2.000000000000000000e+00,5.490000000000000000e+02
2.000000000000000000e+00,5.830000000000000000e+02
2.000000000000000000e+00,5.840000000000000000e+02
2.000000000000000000e+00,5.850000000000000000e+02
2.000000000000000000e+00,6.290000000000000000e+02
2.000000000000000000e+00,6.300000000000000000e+02
2.000000000000000000e+00,6.310000000000000000e+02
2.000000000000000000e+00,6.320000000000000000e+02
2.000000000000000000e+00,6.330000000000000000e+02
2.000000000000000000e+00,6.340000000000000000e+02
2.000000000000000000e+00,6.350000000000000000e+02
2.000000000000000000e+00,6.600000000000000000e+02
2.000000000000000000e+00,6.610000000000000000e+02
2.000000000000000000e+00,6.620000000000000000e+02
2.000000000000000000e+00,6.630000000000000000e+02
2.000000000000000000e+00,7.050000000000000000e+02
2.000000000000000000e+00,7.060000000000000000e+02
2.000000000000000000e+00,7.070000000000000000e+02
2.000000000000000000e+00,7.080000000000000000e+02
2.000000000000000000e+00,7.090000000000000000e+02
2.000000000000000000e+00,7.100000000000000000e+02
2.000000000000000000e+00,7.110000000000000000e+02
2.000000000000000000e+00,7.120000000000000000e+02
2.000000000000000000e+00,7.340000000000000000e+02
2.000000000000000000e+00,7.350000000000000000e+02
2.000000000000000000e+00,7.360000000000000000e+02
2.000000000000000000e+00,7.370000000000000000e+02
2.000000000000000000e+00,7.380000000000000000e+02
2.000000000000000000e+00,7.390000000000000000e+02
2.000000000000000000e+00,7.740000000000000000e+02
2.000000000000000000e+00,7.750000000000000000e+02
2.000000000000000000e+00,7.760000000000000000e+02
2.000000000000000000e+00,7.770000000000000000e+02
2.000000000000000000e+00,7.780000000000000000e+02
2.000000000000000000e+00,8.140000000000000000e+02
2.000000000000000000e+00,8.150000000000000000e+02
2.000000000000000000e+00,8.160000000000000000e+02
2.000000000000000000e+00,8.170000000000000000e+02
2.000000000000000000e+00,8.180000000000000000e+02
