3.000000000000000000e+00,9.800000000000000000e+01
3.000000000000000000e+00,9.900000000000000000e+01
3.000000000000000000e+00,1.000000000000000000e+02
3.000000000000000000e+00,1.010000000000000000e+02
3.000000000000000000e+00,1.020000000000000000e+02
3.000000000000000000e+00,1.030000000000000000e+02
3.000000000000000000e+00,1.040000000000000000e+02
2.000000000000000000e+00,1.090000000000000000e+02
2.000000000000000000e+00,1.100000000000000000e+02
2.000000000000000000e+00,1.110000000000000000e+02
2.000000000000000000e+00,1.120000000000000000e+02
2.000000000000000000e+00,1.130000000000000000e+02
3.000000000000000000e+00,1.400000000000000000e+02
3.000000000000000000e+00,1.410000000000000000e+02
3.000000000000000000e+00,1.420000000000000000e+02
3.000000000000000000e+00,1.430000000000000000e+02
3.000000000000000000e+00,1.440000000000000000e+02
2.000000000000000000e+00,1.490000000000000000e+02
2.000000000000000000e+00,1.500000000000000000e+02
2.000000000000000000e+00,1.510000000000000000e+02
2.000000000000000000e+00,1.520000000000000000e+02
2.000000000000000000e+00,1.530000000000000000e+02
3.000000000000000000e+00,1.820000000000000000e+02
3.000000000000000000e+00,1.830000000000000000e+02
3.000000000000000000e+00,1.840000000000000000e+02
3.000000000000000000e+00,1.850000000000000000e+02
2.000000000000000000e+00,1.900000000000000000e+02
2.000000000000000000e+00,1.910000000000000000e+02
2.000000000000000000e+00,1.920000000000000000e+02
2.000000000000000000e+00,1.930000000000000000e+02
2.000000000000000000e+00,1.940000000000000000e+02
3.000000000000000000e+00,2.230000000000000000e+02
3.000000000000000000e+00,2.240000000000000000e+02
3.000000000000000000e+00,2.250000000000000000e+02
2.000000000000000000e+00,2.300000000000000000e+02
2.000000000000000000e+00,2.310000000000000000e+02
2.000000000000000000e+00,2.320000000000000000e+02
2.000000000000000000e+00,2.330000000000000000e+02
2.000000000000000000e+00,2.340000000000000000e+02
3.000000000000000000e+00,2.660000000000000000e+02
3.000000000000000000e+00,2.670000000000000000e+02
3.000000000000000000e+00,2.680000000000000000e+02
3.000000000000000000e+00,2.690000000000000000e+02
3.000000000000000000e+00,2.700000000000000000e+02
3.000000000000000000e+00,2.710000000000000000e+02
2.000000000000000000e+00,2.730000000000000000e+02
2.000000000000000000e+00,2.740000000000000000e+02
2.000000000000000000e+00,2.750000000000000000e+02
2.000000000000000000e+00,2.760000000000000000e+02
2.000000000000000000e+00,2.770000000000000000e+02
3.000000000000000000e+00,3.050000000000000000e+02
3.000000000000000000e+00,3.060000000000000000e+02
3.000000000000000000e+00,3.070000000000000000e+02
3.000000000000000000e+00,3.080000000000000000e+02
2.000000000000000000e+00,3.140000000000000000e+02
2.000000000000000000e+00,3.150000000000000000e+02
2.000000000000000000e+00,3.160000000000000000e+02
2.000000000000000000e+00,3.170000000000000000e+02
2.000000000000000000e+00,3.180000000000000000e+02
2.000000000000000000e+00,3.190000000000000000e+02
3.000000000000000000e+00,3.480000000000000000e+02
3.000000000000000000e+00,3.490000000000000000e+02
3.000000000000000000e+00,3.500000000000000000e+02
3.000000000000000000e+00,3.510000000000000000e+02
3.000000000000000000e+00,3.520000000000000000e+02
2.000000000000000000e+00,3.570000000000000000e+02
2.000000000000000000e+00,3.580000000000000000e+02
2.000000000000000000e+00,3.590000000000000000e+02
2.000000000000000000e+00,3.600000000000000000e+02
2.000000000000000000e+00,3.610000000000000000e+02
2.000000000000000000e+00,3.620000000000000000e+02
2.000000000000000000e+00,3.630000000000000000e+02
3.000000000000000000e+00,3.930000000000000000e+02
3.000000000000000000e+00,3.940000000000000000e+02
3.000000000000000000e+00,3.950000000000000000e+02
3.000000000000000000e+00,3.960000000000000000e+02
3.000000000000000000e+00,3.970000000000000000e+02
2.000000000000000000e+00,4.000000000000000000e+02
2.000000000000000000e+00,4.010000000000000000e+02
2.000000000000000000e+00,4.020000000000000000e+02
2.000000000000000000e+00,4.030000000000000000e+02
2.000000000000000000e+00,4.040000000000000000e+02
2.000000000000000000e+00,4.050000000000000000e+02
2.000000000000000000e+00,4.060000000000000000e+02
3.000000000000000000e+00,4.330000000000000000e+02
3.000000000000000000e+00,4.340000000000000000e+02
3.000000000000000000e+00,4.350000000000000000e+02
3.000000000000000000e+00,4.360000000000000000e+02
3.000000000000000000e+00,4.370000000000000000e+02
3.000000000000000000e+00,4.380000000000000000e+02
2.000000000000000000e+00,4.420000000000000000e+02
2.000000000000000000e+00,4.430000000000000000e+02
2.000000000000000000e+00,4.440000000000000000e+02
2.000000000000000000e+00,4.450000000000000000e+02
2.000000000000000000e+00,4.460000000000000000e+02
2.000000000000000000e+00,4.470000000000000000e+02
2.000000000000000000e+00,4.480000000000000000e+02
3.000000000000000000e+00,4.760000000000000000e+02
3.000000000000000000e+00,4.770000000000000000e+02
3.000000000000000000e+00,4.780000000000000000e+02
3.000000000000000000e+00,4.790000000000000000e+02
3.000000000000000000e+00,4.800000000000000000e+02
3.000000000000000000e+00,4.810000000000000000e+02
2.000000000000000000e+00,4.850000000000000000e+02
2.000000000000000000e+00,4.860000000000000000e+02
2.000000000000000000e+00,4.870000000000000000e+02
2.000000000000000000e+00,4.880000000000000000e+02
2.000000000000000000e+00,4.890000000000000000e+02
2.000000000000000000e+00,4.900000000000000000e+02
2.000000000000000000e+00,4.910000000000000000e+02
3.000000000000000000e+00,5.220000000000000000e+02
3.000000000000000000e+00,5.230000000000000000e+02
3.000000000000000000e+00,5.240000000000000000e+02
3.000000000000000000e+00,5.250000000000000000e+02
3.000000000000000000e+00,5.260000000000000000e+02
3.000000000000000000e+00,5.270000000000000000e+02
3.000000000000000000e+00,5.280000000000000000e+02
2.000000000000000000e+00,5.330000000000000000e+02
2.000000000000000000e+00,5.340000000000000000e+02
2.000000000000000000e+00,5.350000000000000000e+02
2.000000000000000000e+00,5.360000000000000000e+02
2.000000000000000000e+00,5.370000000000000000e+02
2.000000000000000000e+00,5.380000000000000000e+02
2.000000000000000000e+00,5.390000000000000000e+02
2.000000000000000000e+00,5.400000000000000000e+02
3.000000000000000000e+00,5.640000000000000000e+02
3.000000000000000000e+00,5.650000000000000000e+02
3.000000000000000000e+00,5.660000000000000000e+02
3.000000000000000000e+00,5.670000000000000000e+02
3.000000000000000000e+00,5.680000000000000000e+02
3.000000000000000000e+00,5.690000000000000000e+02
2.000000000000000000e+00,5.730000000000000000e+02
2.000000000000000000e+00,5.740000000000000000e+02
2.000000000000000000e+00,5.750000000000000000e+02
2.000000000000000000e+00,5.760000000000000000e+02
2.000000000000000000e+00,5.770000000000000000e+02
2.000000000000000000e+00,5.780000000000000000e+02
2.000000000000000000e+00,5.790000000000000000e+02
2.000000000000000000e+00,5.800000000000000000e+02
2.000000000000000000e+00,5.810000000000000000e+02
3.000000000000000000e+00,6.100000000000000000e+02
3.000000000000000000e+00,6.110000000000000000e+02
3.000000000000000000e+00,6.120000000000000000e+02
3.000000000000000000e+00,6.130000000000000000e+02
3.000000000000000000e+00,6.140000000000000000e+02
3.000000000000000000e+00,6.150000000000000000e+02
2.000000000000000000e+00,6.180000000000000000e+02
2.000000000000000000e+00,6.190000000000000000e+02
2.000000000000000000e+00,6.200000000000000000e+02
2.000000000000000000e+00,6.210000000000000000e+02
2.000000000000000000e+00,6.220000000000000000e+02
2.000000000000000000e+00,6.230000000000000000e+02
2.000000000000000000e+00,6.240000000000000000e+02
3.000000000000000000e+00,6.520000000000000000e+02
3.000000000000000000e+00,6.530000000000000000e+02
3.000000000000000000e+00,6.540000000000000000e+02
3.000000000000000000e+00,6.550000000000000000e+02
3.000000000000000000e+00,6.560000000000000000e+02
3.000000000000000000e+00,6.570000000000000000e+02
2.000000000000000000e+00,6.600000000000000000e+02
2.000000000000000000e+00,6.610000000000000000e+02
2.000000000000000000e+00,6.620000000000000000e+02
2.000000000000000000e+00,6.630000000000000000e+02
2.000000000000000000e+00,6.640000000000000000e+02
3.000000000000000000e+00,7.000000000000000000e+02
3.000000000000000000e+00,7.010000000000000000e+02
3.000000000000000000e+00,7.020000000000000000e+02
3.000000000000000000e+00,7.030000000000000000e+02
3.000000000000000000e+00,7.040000000000000000e+02
2.000000000000000000e+00,7.110000000000000000e+02
2.000000000000000000e+00,7.120000000000000000e+02
2.000000000000000000e+00,7.130000000000000000e+02
2.000000000000000000e+00,7.140000000000000000e+02
2.000000000000000000e+00,7.150000000000000000e+02
2.000000000000000000e+00,7.160000000000000000e+02
3.000000000000000000e+00,7.450000000000000000e+02
3.000000000000000000e+00,7.460000000000000000e+02
3.000000000000000000e+00,7.470000000000000000e+02
3.000000000000000000e+00,7.480000000000000000e+02
3.000000000000000000e+00,7.490000000000000000e+02
2.000000000000000000e+00,7.530000000000000000e+02
2.000000000000000000e+00,7.540000000000000000e+02
2.000000000000000000e+00,7.550000000000000000e+02
2.000000000000000000e+00,7.560000000000000000e+02
2.000000000000000000e+00,7.570000000000000000e+02
2.000000000000000000e+00,7.580000000000000000e+02
2.000000000000000000e+00,7.590000000000000000e+02
3.000000000000000000e+00,7.920000000000000000e+02
3.000000000000000000e+00,7.930000000000000000e+02
3.000000000000000000e+00,7.940000000000000000e+02
3.000000000000000000e+00,7.950000000000000000e+02
3.000000000000000000e+00,7.960000000000000000e+02
3.000000000000000000e+00,7.970000000000000000e+02
3.000000000000000000e+00,7.980000000000000000e+02
3.000000000000000000e+00,7.990000000000000000e+02
2.000000000000000000e+00,8.040000000000000000e+02
2.000000000000000000e+00,8.050000000000000000e+02
2.000000000000000000e+00,8.060000000000000000e+02
2.000000000000000000e+00,8.070000000000000000e+02
2.000000000000000000e+00,8.080000000000000000e+02
2.000000000000000000e+00,8.090000000000000000e+02
2.000000000000000000e+00,8.100000000000000000e+02
2.000000000000000000e+00,8.110000000000000000e+02
2.000000000000000000e+00,8.120000000000000000e+02
2.000000000000000000e+00,8.130000000000000000e+02
2.000000000000000000e+00,8.140000000000000000e+02
2.000000000000000000e+00,8.150000000000000000e+02
3.000000000000000000e+00,8.320000000000000000e+02
3.000000000000000000e+00,8.330000000000000000e+02
3.000000000000000000e+00,8.340000000000000000e+02
3.000000000000000000e+00,8.350000000000000000e+02
3.000000000000000000e+00,8.360000000000000000e+02
3.000000000000000000e+00,8.370000000000000000e+02
2.000000000000000000e+00,8.410000000000000000e+02
2.000000000000000000e+00,8.420000000000000000e+02
2.000000000000000000e+00,8.430000000000000000e+02
2.000000000000000000e+00,8.440000000000000000e+02
2.000000000000000000e+00,8.450000000000000000e+02
2.000000000000000000e+00,8.460000000000000000e+02
3.000000000000000000e+00,8.750000000000000000e+02
3.000000000000000000e+00,8.760000000000000000e+02
3.000000000000000000e+00,8.770000000000000000e+02
3.000000000000000000e+00,8.780000000000000000e+02
3.000000000000000000e+00,8.790000000000000000e+02
2.000000000000000000e+00,8.830000000000000000e+02
2.000000000000000000e+00,8.840000000000000000e+02
2.000000000000000000e+00,8.850000000000000000e+02
2.000000000000000000e+00,8.860000000000000000e+02
2.000000000000000000e+00,8.870000000000000000e+02
2.000000000000000000e+00,8.880000000000000000e+02
2.000000000000000000e+00,8.890000000000000000e+02
2.000000000000000000e+00,8.900000000000000000e+02
2.000000000000000000e+00,8.910000000000000000e+02
