2.000000000000000000e+00,9.600000000000000000e+01
2.000000000000000000e+00,9.700000000000000000e+01
2.000000000000000000e+00,9.800000000000000000e+01
2.000000000000000000e+00,1.020000000000000000e+02
2.000000000000000000e+00,1.030000000000000000e+02
2.000000000000000000e+00,1.390000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+02
2.000000000000000000e+00,1.410000000000000000e+02
2.000000000000000000e+00,1.420000000000000000e+02
2.000000000000000000e+00,1.430000000000000000e+02
2.000000000000000000e+00,1.440000000000000000e+02
2.000000000000000000e+00,1.490000000000000000e+02
2.000000000000000000e+00,1.500000000000000000e+02
2.000000000000000000e+00,1.510000000000000000e+02
2.000000000000000000e+00,1.520000000000000000e+02
2.000000000000000000e+00,1.530000000000000000e+02
2.000000000000000000e+00,1.540000000000000000e+02
2.000000000000000000e+00,1.550000000000000000e+02
2.000000000000000000e+00,1.840000000000000000e+02
2.000000000000000000e+00,1.850000000000000000e+02
2.000000000000000000e+00,1.860000000000000000e+02
2.000000000000000000e+00,1.930000000000000000e+02
2.000000000000000000e+00,1.940000000000000000e+02
2.000000000000000000e+00,1.950000000000000000e+02
2.000000000000000000e+00,1.960000000000000000e+02
2.000000000000000000e+00,1.970000000000000000e+02
2.000000000000000000e+00,1.980000000000000000e+02
2.000000000000000000e+00,2.250000000000000000e+02
2.000000000000000000e+00,2.260000000000000000e+02
2.000000000000000000e+00,2.270000000000000000e+02
2.000000000000000000e+00,2.280000000000000000e+02
2.000000000000000000e+00,2.290000000000000000e+02
2.000000000000000000e+00,2.300000000000000000e+02
2.000000000000000000e+00,2.310000000000000000e+02
2.000000000000000000e+00,2.380000000000000000e+02
2.000000000000000000e+00,2.390000000000000000e+02
2.000000000000000000e+00,2.400000000000000000e+02
2.000000000000000000e+00,2.410000000000000000e+02
2.000000000000000000e+00,2.420000000000000000e+02
2.000000000000000000e+00,2.430000000000000000e+02
2.000000000000000000e+00,2.440000000000000000e+02
2.000000000000000000e+00,2.450000000000000000e+02
2.000000000000000000e+00,2.670000000000000000e+02
2.000000000000000000e+00,2.680000000000000000e+02
2.000000000000000000e+00,2.690000000000000000e+02
2.000000000000000000e+00,2.700000000000000000e+02
2.000000000000000000e+00,2.710000000000000000e+02
2.000000000000000000e+00,2.720000000000000000e+02
2.000000000000000000e+00,2.790000000000000000e+02
2.000000000000000000e+00,2.800000000000000000e+02
2.000000000000000000e+00,2.810000000000000000e+02
2.000000000000000000e+00,2.820000000000000000e+02
2.000000000000000000e+00,2.830000000000000000e+02
2.000000000000000000e+00,2.840000000000000000e+02
2.000000000000000000e+00,2.850000000000000000e+02
2.000000000000000000e+00,2.860000000000000000e+02
2.000000000000000000e+00,2.870000000000000000e+02
2.000000000000000000e+00,3.100000000000000000e+02
2.000000000000000000e+00,3.110000000000000000e+02
2.000000000000000000e+00,3.120000000000000000e+02
2.000000000000000000e+00,3.130000000000000000e+02
2.000000000000000000e+00,3.140000000000000000e+02
2.000000000000000000e+00,3.190000000000000000e+02
2.000000000000000000e+00,3.200000000000000000e+02
2.000000000000000000e+00,3.210000000000000000e+02
2.000000000000000000e+00,3.220000000000000000e+02
2.000000000000000000e+00,3.230000000000000000e+02
2.000000000000000000e+00,3.240000000000000000e+02
2.000000000000000000e+00,3.250000000000000000e+02
2.000000000000000000e+00,3.260000000000000000e+02
2.000000000000000000e+00,3.270000000000000000e+02
2.000000000000000000e+00,3.530000000000000000e+02
2.000000000000000000e+00,3.540000000000000000e+02
2.000000000000000000e+00,3.550000000000000000e+02
2.000000000000000000e+00,3.560000000000000000e+02
2.000000000000000000e+00,3.570000000000000000e+02
2.000000000000000000e+00,3.630000000000000000e+02
